"Screen_Tech","Star Rating Index","screensize (inch)"
"LCD (LED)",4.334187373,74.54251968503937
"LCD (LED)",4.334385671,30.388188976377954
"LCD (LED)",4.337338279,54.64488188976378
"LCD (LED)",4.338565763,64.52637795275591
"LCD (LED)",4.338611759,64.5259842519685
"LCD (LED)",4.3391193,84.56023622047243
"LCD (LED)",4.344562313,31.48307086614173
"LCD (LED)",4.345254864,54.61062992125985
"LCD (LED)",4.346316419,49.5003937007874
"LCD (LED)",4.353523151,23.807086614173226
"LCD (LED)",4.356241516,42.514566929133856
"LCD (LED)",4.357808287,49.49803149606299
"LCD (LED)",4.361092232,54.63897637795275
"LCD (LED)",4.371885025,64.52637795275591
"LCD (LED)",4.373715619,49.50236220472441
"LCD (LED)",4.376622293,74.52992125984252
"LCD (LED)",4.376857615,39.49015748031496
"LCD (LED)",4.378910195,84.56023622047243
"LCD (LED)",4.379032284,31.507480314960628
"LCD (LED)",4.381402573,64.51889763779526
"LCD (LED)",4.381751426,74.51771653543307
"LCD (LED)",4.387242914,49.5003937007874
"LCD (LED)",4.394282122,54.64488188976378
"LCD (LED)",4.395401082,18.509055118110236
"LCD (LED)",4.395793552,85.6011811023622
"LCD (LED)",4.395864655,85.60039370078741
"LCD (LED)",4.398186938,64.51889763779526
"LCD (LED)",4.405453872,64.52637795275591
"LCD (LED)",4.409753464,31.511417322834646
"LCD (LED)",4.42330946,74.54251968503937
"LCD (LED)",4.423481945,64.51889763779526
"LCD (LED)",4.428233749,42.514566929133856
"LCD (LED)",4.439276071,64.52637795275591
"LCD (LED)",4.449101877,74.54251968503937
"LCD (LED)",4.453668663,74.52992125984252
"LCD (LED)",4.454483994,84.56023622047243
"LCD (LED)",4.46846329,74.54330708661418
"LCD (LED)",4.470234548,49.5003937007874
"LCD (LED)",4.474854121,84.56023622047243
"LCD (LED)",4.481915975,64.52637795275591
"LCD (LED)",4.482955455,42.51417322834646
"LCD (LED)",4.487987766,54.63897637795275
"LCD (LED)",4.488111325,99.52125984251968
"LCD (LED)",4.488668131,41.50472440944882
"LCD (LED)",4.49019271,84.56023622047243
"LCD (LED)",4.492694338,74.52992125984252
"LCD (LED)",4.49759673,42.5
"LCD (LED)",4.499086188,64.52637795275591
"LCD (LED)",4.50105558,74.54330708661418
"LCD (LED)",4.50358837,64.4996062992126
"LCD (LED)",4.503824455,24.38110236220472
"LCD (LED)",4.504588863,65.16259842519685
"LCD (LED)",4.504860045,85.6011811023622
"LCD (LED)",4.506973137,54.61062992125985
"LCD (LED)",4.507602579,74.54330708661418
"LCD (LED)",4.507742024,64.5259842519685
"LCD (LED)",4.510387583,54.64488188976378
"LCD (LED)",4.51117514,74.51732283464567
"LCD (LED)",4.511450752,54.63897637795275
"LCD (LED)",4.513125543,33.92755905511811
"LCD (LED)",4.513908185,49.53228346456693
"LCD (LED)",4.514000252,54.54645669291339
"LCD (LED)",4.514159157,74.54330708661418
"LCD (LED)",4.515611522,23.546850393700787
"LCD (LED)",4.515746697,69.51417322834645
"LCD (LED)",4.516360257,23.5496062992126
"LCD (LED)",4.517170337,56.49409448818898
"LCD (LED)",4.517515573,42.5015748031496
"LCD (LED)",4.517660503,74.51771653543307
"LCD (LED)",4.518750858,54.61062992125985
"LCD (LED)",4.519223973,47.5244094488189
"LCD (LED)",4.519881526,42.514566929133856
"LCD (LED)",4.520725342,74.54330708661418
"LCD (LED)",4.520806129,74.54251968503937
"LCD (LED)",4.521028291,84.56023622047243
"LCD (LED)",4.522165303,54.64488188976378
"LCD (LED)",4.523228472,54.63897637795275
"LCD (LED)",4.524965491,64.52637795275591
"LCD (LED)",4.525477368,74.52992125984252
"LCD (LED)",4.526188246,84.56023622047243
"LCD (LED)",4.52634645,99.52362204724409
"LCD (LED)",4.526400619,39.5007874015748
"LCD (LED)",4.52642864,49.5003937007874
"LCD (LED)",4.526947356,49.50511811023622
"LCD (LED)",4.529489082,114.48188976377952
"LCD (LED)",4.530161457,31.517322834645668
"LCD (LED)",4.533886644,74.54330708661418
"LCD (LED)",4.533974059,54.64488188976378
"LCD (LED)",4.534764934,15.546062992125984
"LCD (LED)",4.534774124,64.51889763779526
"LCD (LED)",4.535037228,54.63897637795275
"LCD (LED)",4.536463659,23.807086614173226
"LCD (LED)",4.540481818,74.54330708661418
"LCD (LED)",4.546877182,54.63897637795275
"LCD (LED)",4.549038776,31.80472440944882
"LCD (LED)",4.549090283,42.46574803149606
"LCD (LED)",4.550480364,39.511811023622045
"LCD (LED)",4.55099511,64.52637795275591
"LCD (LED)",4.552077516,84.56023622047243
"LCD (LED)",4.553267261,42.5
"LCD (LED)",4.555846835,31.48307086614173
"LCD (LED)",4.557071948,42.514566929133856
"LCD (LED)",4.55713689,42.51417322834646
"LCD (LED)",4.558689968,31.493700787401576
"LCD (LED)",4.559705356,64.52637795275591
"LCD (LED)",4.56011125,31.499212598425196
"LCD (LED)",4.56047622,85.60039370078741
"LCD (LED)",4.561680559,31.511417322834646
"LCD (LED)",4.561691374,31.511417322834646
"LCD (LED)",4.564121606,23.553937007874016
"LCD (LED)",4.566598077,23.727952755905513
"LCD (LED)",4.569588181,54.64488188976378
"LCD (LED)",4.57005491,31.536614173228344
"LCD (LED)",4.570732207,31.55393700787402
"LCD (LED)",4.570737327,31.54763779527559
"LCD (LED)",4.572897159,84.56023622047243
"LCD (LED)",4.578108283,54.61062992125985
"LCD (LED)",4.580787588,47.52795275590551
"LCD (LED)",4.581522729,54.64488188976378
"LCD (LED)",4.582585898,54.63897637795275
"LCD (LED)",4.583122238,49.4988188976378
"LCD (LED)",4.58598413,64.5259842519685
"LCD (LED)",4.590608971,64.4996062992126
"LCD (LED)",4.593676354,74.54251968503937
"LCD (LED)",4.594420944,64.52283464566929
"LCD (LED)",4.594530915,97.51614173228346
"LCD (LED)",4.595568072,49.49803149606299
"LCD (LED)",4.596431533,74.54488188976377
"LCD (LED)",4.597462795,49.4988188976378
"LCD (LED)",4.603408889,57.51653543307087
"LCD (LED)",4.607734314,69.89685039370079
"LCD (LED)",4.611447962,42.50236220472441
"LCD (LED)",4.613442756,42.514566929133856
"LCD (LED)",4.614103819,54.61062992125985
"LCD (LED)",4.617398287,74.51732283464567
"LCD (LED)",4.617791429,49.47874015748032
"LCD (LED)",4.618566593,74.52992125984252
"LCD (LED)",4.624387594,49.49803149606299
"LCD (LED)",4.625895926,64.4996062992126
"LCD (LED)",4.628587019,42.5
"LCD (LED)",4.630644483,54.63897637795275
"LCD (LED)",4.632024321,74.52992125984252
"LCD (LED)",4.632391706,42.514566929133856
"LCD (LED)",4.638361742,55.204330708661416
"LCD (LED)",4.640183608,42.48070866141732
"LCD (LED)",4.640672951,74.54251968503937
"LCD (LED)",4.644281539,74.51771653543307
"LCD (LED)",4.646537175,84.56023622047243
"LCD (LED)",4.646994909,69.51417322834645
"LCD (LED)",4.656652344,64.52637795275591
"LCD (LED)",4.662455826,69.61220472440945
"LCD (LED)",4.664261249,49.463779527559055
"LCD (LED)",4.66584652,74.52992125984252
"LCD (LED)",4.670330786,69.5035433070866
"LCD (LED)",4.671400654,74.51771653543307
"LCD (LED)",4.673133218,84.56023622047243
"LCD (LED)",4.674465493,74.54330708661418
"LCD (LED)",4.674746424,54.61062992125985
"LCD (LED)",4.680824803,69.51299212598424
"LCD (LED)",4.682891793,57.50708661417323
"LCD (LED)",4.683815988,84.56023622047243
"LCD (LED)",4.684483395,49.4988188976378
"LCD (LED)",4.684853924,49.50236220472441
"LCD (LED)",4.689724089,42.514566929133856
"LCD (LED)",4.690761533,76.66377952755906
"LCD (LED)",4.692023881,15.546062992125984
"LCD (LED)",4.692432336,64.52637795275591
"LCD (LED)",4.694913073,74.54330708661418
"LCD (LED)",4.699152541,49.4988188976378
"LCD (LED)",4.69936663,49.5003937007874
"LCD (LED)",4.702649565,54.64488188976378
"LCD (LED)",4.707957376,82.51377952755905
"LCD (LED)",4.707985055,31.448818897637793
"LCD (LED)",4.715535164,74.54251968503937
"LCD (LED)",4.716007447,54.63897637795275
"LCD (LED)",4.716688671,18.501968503937007
"LCD (LED)",4.718939506,31.511417322834646
"LCD (LED)",4.721747676,39.5007874015748
"LCD (LED)",4.730562318,82.51377952755905
"LCD (LED)",4.732206118,84.56023622047243
"LCD (LED)",4.732242536,74.54488188976377
"LCD (LED)",4.733025431,74.51771653543307
"LCD (LED)",4.74069853,54.63897637795275
"LCD (LED)",4.741555578,49.49803149606299
"LCD (LED)",4.74222123,69.51574803149606
"LCD (LED)",4.7434503,49.4988188976378
"LCD (LED)",4.748452976,84.56023622047243
"LCD (LED)",4.748928277,23.708661417322833
"LCD (LED)",4.749900512,74.54330708661418
"LCD (LED)",4.753095274,54.63897637795275
"LCD (LED)",4.755743057,64.52637795275591
"LCD (LED)",4.755789054,64.5259842519685
"LCD (LED)",4.757876673,60.0751968503937
"LCD (LED)",4.757909455,23.546850393700787
"LCD (LED)",4.758996662,23.553937007874016
"LCD (LED)",4.75931703,84.56023622047243
"LCD (LED)",4.763521689,42.5
"LCD (LED)",4.763834232,74.54251968503937
"LCD (LED)",4.764913992,42.4988188976378
"LCD (LED)",4.765526405,54.63897637795275
"LCD (LED)",4.767326376,42.514566929133856
"LCD (LED)",4.767626427,49.463779527559055
"LCD (LED)",4.767875083,54.67952755905512
"LCD (LED)",4.77399734,64.52637795275591
"LCD (LED)",4.782789674,74.52992125984252
"LCD (LED)",4.783418926,31.511417322834646
"LCD (LED)",4.788190307,49.4988188976378
"LCD (LED)",4.792372278,64.5259842519685
"LCD (LED)",4.795139162,66.59527559055117
"LCD (LED)",4.797549975,84.56023622047243
"LCD (LED)",4.798447235,23.708661417322833
"LCD (LED)",4.7990319,69.51338582677165
"LCD (LED)",4.803028048,54.63897637795275
"LCD (LED)",4.803203454,49.4988188976378
"LCD (LED)",4.806637331,42.514566929133856
"LCD (LED)",4.811354439,39.5007874015748
"LCD (LED)",4.812578739,74.54330708661418
"LCD (LED)",4.815246229,97.51496062992125
"LCD (LED)",4.818267065,49.4988188976378
"LCD (LED)",4.819665341,64.52283464566929
"LCD (LED)",4.826422883,42.514566929133856
"LCD (LED)",4.828452518,64.43110236220473
"LCD (LED)",4.829210606,64.52637795275591
"LCD (LED)",4.840800404,74.54251968503937
"LCD (LED)",4.840846164,54.63897637795275
"LCD (LED)",4.848547046,49.4988188976378
"LCD (LED)",4.8503554,49.53228346456693
"LCD (LED)",4.857074448,64.52637795275591
"LCD (LED)",4.858297203,84.56023622047243
"LCD (LED)",4.864733843,21.53031496062992
"LCD (LED)",4.873081208,74.51771653543307
"LCD (LED)",4.878897864,97.52047244094489
"LCD (LED)",4.881915641,31.511417322834646
"LCD (LED)",4.885112622,64.52637795275591
"LCD (LED)",4.886261503,64.51889763779526
"LCD (LED)",4.88749912,69.50984251968504
"LCD (LED)",4.894472276,74.51771653543307
"LCD (LED)",4.895176666,31.42952755905512
"LCD (LED)",4.895713321,74.52992125984252
"LCD (LED)",4.90011671,54.61062992125985
"LCD (LED)",4.904106439,85.52755905511812
"LCD (LED)",4.904594324,54.63897637795275
"LCD (LED)",4.906832456,69.50314960629922
"LCD (LED)",4.906943001,54.67952755905512
"LCD (LED)",4.908338226,69.5035433070866
"LCD (LED)",4.908619355,84.56023622047243
"LCD (LED)",4.909727793,49.4988188976378
"LCD (LED)",4.912410403,41.50196850393701
"LCD (LED)",4.913668151,31.499212598425196
"LCD (LED)",4.914518617,31.517322834645668
"LCD (LED)",4.922771836,64.52637795275591
"LCD (LED)",4.926398194,23.807086614173226
"LCD (LED)",4.926734502,42.514566929133856
"LCD (LED)",4.929286514,54.64488188976378
"LCD (LED)",4.942484152,84.56023622047243
"LCD (LED)",4.943015386,31.9992125984252
"LCD (LED)",4.943201796,42.5
"LCD (LED)",4.943283083,54.63897637795275
"LCD (LED)",4.948332403,65.20984251968504
"LCD (LED)",4.94880375,31.511417322834646
"LCD (LED)",4.950744667,48.511417322834646
"LCD (LED)",4.951547844,69.49921259842519
"LCD (LED)",4.952019392,74.51771653543307
"LCD (LED)",4.954273073,49.49803149606299
"LCD (LED)",4.956167795,49.4988188976378
"LCD (LED)",4.959513001,84.56023622047243
"LCD (LED)",4.967763428,74.52992125984252
"LCD (LED)",4.970295294,64.52637795275591
"LCD (LED)",4.971755359,49.4988188976378
"LCD (LED)",4.976100869,76.84133858267717
"LCD (LED)",4.979906759,64.5259842519685
"LCD (LED)",4.981909663,31.517322834645668
"LCD (LED)",4.984128291,42.5
"LCD (LED)",4.991584761,57.50354330708661
"LCD (LED)",4.995393207,54.63897637795275
"LCD (LED)",4.998815559,74.54251968503937
"LCD (LED)",4.999053169,64.52637795275591
"LCD (LED)",5.003308177,49.5003937007874
"LCD (LED)",5.004339796,41.360236220472444
"LCD (LED)",5.004902443,49.53228346456693
"LCD (LED)",5.005242175,84.56023622047243
"LCD (LED)",5.00569132,69.50314960629922
"LCD (LED)",5.005696951,99.52125984251968
"LCD (LED)",5.006051378,74.54330708661418
"LCD (LED)",5.007525855,97.51771653543307
"LCD (LED)",5.008515969,54.63897637795275
"LCD (LED)",5.008680284,64.52637795275591
"LCD (LED)",5.00872628,64.5259842519685
"LCD (LED)",5.010874187,31.48307086614173
"LCD (LED)",5.01324516,49.463779527559055
"LCD (LED)",5.014220466,64.4996062992126
"LCD (LED)",5.014809056,23.5496062992126
"LCD (LED)",5.016571588,39.49015748031496
"LCD (LED)",5.016627757,31.511417322834646
"LCD (LED)",5.016703577,31.507480314960628
"LCD (LED)",5.016718726,31.511417322834646
"LCD (LED)",5.016951299,49.49803149606299
"LCD (LED)",5.017184873,31.512992125984255
"LCD (LED)",5.017948383,39.50275590551181
"LCD (LED)",5.01837412,64.5259842519685
"LCD (LED)",5.018846021,49.4988188976378
"LCD (LED)",5.018896731,74.52992125984252
"LCD (LED)",5.01906011,49.5003937007874
"LCD (LED)",5.019830173,39.5007874015748
"LCD (LED)",5.021677271,54.63897637795275
"LCD (LED)",5.025764679,31.54763779527559
"LCD (LED)",5.026081959,42.49685039370078
"LCD (LED)",5.02624935,74.52992125984252
"LCD (LED)",5.026256219,41.50472440944882
"LCD (LED)",5.02799678,64.52637795275591
"LCD (LED)",5.02815393,74.54251968503937
"LCD (LED)",5.028282946,84.56023622047243
"LCD (LED)",5.029236683,42.514566929133856
"LCD (LED)",5.030399725,54.61062992125985
"LCD (LED)",5.032738566,76.66850393700787
"LCD (LED)",5.03487734,54.63897637795275
"LCD (LED)",5.035437845,74.54330708661418
"LCD (LED)",5.03768634,64.52637795275591
"LCD (LED)",5.037732337,64.5259842519685
"LCD (LED)",5.041608955,60.10275590551181
"LCD (LED)",5.045214739,31.48307086614173
"LCD (LED)",5.0456416,84.56023622047243
"LCD (LED)",5.047053236,54.64488188976378
"LCD (LED)",5.048057872,31.493700787401576
"LCD (LED)",5.048116405,54.63897637795275
"LCD (LED)",5.050032173,42.514566929133856
"LCD (LED)",5.05032962,31.517322834645668
"LCD (LED)",5.051045906,31.511417322834646
"LCD (LED)",5.051525425,31.512992125984255
"LCD (LED)",5.053020883,64.4996062992126
"LCD (LED)",5.053262883,23.659448818897637
"LCD (LED)",5.05454001,74.51771653543307
"LCD (LED)",5.054569779,42.56850393700787
"LCD (LED)",5.055781055,74.52992125984252
"LCD (LED)",5.056057439,69.50275590551182
"LCD (LED)",5.056239819,99.52125984251968
"LCD (LED)",5.057685636,74.54251968503937
"LCD (LED)",5.060747533,76.66850393700787
"LCD (LED)",5.062773705,64.4996062992126
"LCD (LED)",5.062942947,42.46574803149606
"LCD (LED)",5.063138327,23.53307086614173
"LCD (LED)",5.065515603,18.509055118110236
"LCD (LED)",5.066881363,64.52637795275591
"LCD (LED)",5.066927359,64.5259842519685
"LCD (LED)",5.067119925,42.5
"LCD (LED)",5.067844049,23.55275590551181
"LCD (LED)",5.070976567,42.514566929133856
"LCD (LED)",5.070989555,42.51417322834646
"LCD (LED)",5.074722948,84.56023622047243
"LCD (LED)",5.076701453,64.5259842519685
"LCD (LED)",5.08241333,49.4988188976378
"LCD (LED)",5.082627418,49.5003937007874
"LCD (LED)",5.084221684,49.53228346456693
"LCD (LED)",5.085651639,31.511417322834646
"LCD (LED)",5.085654196,31.511417322834646
"LCD (LED)",5.086408536,84.56023622047243
"LCD (LED)",5.08744767,57.50354330708661
"LCD (LED)",5.087940745,57.50708661417323
"LCD (LED)",5.088069895,54.63897637795275
"LCD (LED)",5.090254556,99.52125984251968
"LCD (LED)",5.092971477,74.52992125984252
"LCD (LED)",5.098661139,49.5003937007874
"LCD (LED)",5.099286518,74.51732283464567
"LCD (LED)",5.101467274,54.63897637795275
"LCD (LED)",5.109839077,74.54251968503937
"LCD (LED)",5.110651022,42.5011811023622
"LCD (LED)",5.112434497,39.49015748031496
"LCD (LED)",5.113003984,42.514566929133856
"LCD (LED)",5.113372384,42.53425196850394
"LCD (LED)",5.121511445,23.55275590551181
"LCD (LED)",5.121853047,23.553937007874016
"LCD (LED)",5.125086761,49.463779527559055
"LCD (LED)",5.125894264,64.5259842519685
"LCD (LED)",5.12754973,84.56023622047243
"LCD (LED)",5.128382791,54.63897637795275
"LCD (LED)",5.130687622,49.4988188976378
"LCD (LED)",5.131059627,41.50196850393701
"LCD (LED)",5.134275172,85.60039370078741
"LCD (LED)",5.134600947,64.53385826771654
"LCD (LED)",5.135751963,64.52637795275591
"LCD (LED)",5.135764682,97.51771653543307
"LCD (LED)",5.136770209,74.51771653543307
"LCD (LED)",5.138385828,18.509055118110236
"LCD (LED)",5.141294446,49.463779527559055
"LCD (LED)",5.141901414,54.63897637795275
"LCD (LED)",5.146895307,49.4988188976378
"LCD (LED)",5.147539426,65.20984251968504
"LCD (LED)",5.149211315,64.51456692913385
"LCD (LED)",5.149248776,39.97992125984252
"LCD (LED)",5.151229681,84.56023622047243
"LCD (LED)",5.151517598,64.4996062992126
"LCD (LED)",5.154397772,54.64488188976378
"LCD (LED)",5.154958967,31.517322834645668
"LCD (LED)",5.155460941,54.63897637795275
"LCD (LED)",5.155625255,64.52637795275591
"LCD (LED)",5.155671251,64.5259842519685
"LCD (LED)",5.160019824,42.56850393700787
"LCD (LED)",5.164429277,39.5007874015748
"LCD (LED)",5.167745019,99.52125984251968
"LCD (LED)",5.170195816,74.54251968503937
"LCD (LED)",5.171129579,23.53307086614173
"LCD (LED)",5.171479413,64.4996062992126
"LCD (LED)",5.173357207,23.541732283464565
"LCD (LED)",5.175587071,64.52637795275591
"LCD (LED)",5.175832354,23.55275590551181
"LCD (LED)",5.175893307,74.52992125984252
"LCD (LED)",5.181006668,84.56023622047243
"LCD (LED)",5.1827037,54.63897637795275
"LCD (LED)",5.185148614,99.52125984251968
"LCD (LED)",5.185512455,18.42007874015748
"LCD (LED)",5.189895201,74.51771653543307
"LCD (LED)",5.193622977,42.4507874015748
"LCD (LED)",5.19843189,42.51417322834646
"LCD (LED)",5.198720592,41.50196850393701
"LCD (LED)",5.210113083,54.63897637795275
"LCD (LED)",5.217002204,84.56023622047243
"LCD (LED)",5.226732802,31.511417322834646
"LCD (LED)",5.226778438,31.50944881889764
"LCD (LED)",5.226810399,31.511417322834646
"LCD (LED)",5.226812956,31.511417322834646
"LCD (LED)",5.226823771,31.511417322834646
"LCD (LED)",5.235220811,39.49015748031496
"LCD (LED)",5.236057624,64.5259842519685
"LCD (LED)",5.236627971,54.64488188976378
"LCD (LED)",5.236901135,49.47874015748032
"LCD (LED)",5.23769114,54.63897637795275
"LCD (LED)",5.238511306,42.49685039370078
"LCD (LED)",5.241160861,84.56023622047243
"LCD (LED)",5.243148837,39.50905511811023
"LCD (LED)",5.244898573,74.52992125984252
"LCD (LED)",5.245392022,49.4988188976378
"LCD (LED)",5.24560611,49.5003937007874
"LCD (LED)",5.246162074,64.52637795275591
"LCD (LED)",5.246803153,74.54251968503937
"LCD (LED)",5.251390782,74.51771653543307
"LCD (LED)",5.251544073,54.63897637795275
"LCD (LED)",5.252227906,64.4996062992126
"LCD (LED)",5.252735649,82.51377952755905
"LCD (LED)",5.254455621,74.54330708661418
"LCD (LED)",5.256335564,64.52637795275591
"LCD (LED)",5.260125965,49.49803149606299
"LCD (LED)",5.262020687,49.4988188976378
"LCD (LED)",5.262234776,49.5003937007874
"LCD (LED)",5.262808492,31.511417322834646
"LCD (LED)",5.263090394,85.6011811023622
"LCD (LED)",5.263161497,85.60039370078741
"LCD (LED)",5.266578197,64.5259842519685
"LCD (LED)",5.277816565,74.54251968503937
"LCD (LED)",5.278315901,54.64488188976378
"LCD (LED)",5.27937907,54.63897637795275
"LCD (LED)",5.280728755,60.10354330708662
"LCD (LED)",5.281262908,69.48700787401576
"LCD (LED)",5.283754449,84.56023622047243
"LCD (LED)",5.285522783,74.54330708661418
"LCD (LED)",5.286995342,64.52637795275591
"LCD (LED)",5.288884056,54.61062992125985
"LCD (LED)",5.289872429,84.56023622047243
"LCD (LED)",5.292298502,54.64488188976378
"LCD (LED)",5.293361671,54.63897637795275
"LCD (LED)",5.297308055,64.5259842519685
"LCD (LED)",5.299427648,42.46574803149606
"LCD (LED)",5.299572455,31.512992125984255
"LCD (LED)",5.301278233,65.30866141732282
"LCD (LED)",5.303604626,42.5
"LCD (LED)",5.307388037,54.63897637795275
"LCD (LED)",5.308276644,84.56023622047243
"LCD (LED)",5.3090461,74.54251968503937
"LCD (LED)",5.313387442,99.52125984251968
"LCD (LED)",5.314428217,84.56023622047243
"LCD (LED)",5.326756754,84.56023622047243
"LCD (LED)",5.327264601,49.49803149606299
"LCD (LED)",5.328204093,64.52637795275591
"LCD (LED)",5.328250089,64.5259842519685
"LCD (LED)",5.329159323,49.4988188976378
"LCD (LED)",5.329373411,49.5003937007874
"LCD (LED)",5.330707324,74.52992125984252
"LCD (LED)",5.335573162,54.63897637795275
"LCD (LED)",5.335678717,31.511417322834646
"LCD (LED)",5.346992914,57.49566929133858
"LCD (LED)",5.34866931,54.64488188976378
"LCD (LED)",5.348997442,64.5259842519685
"LCD (LED)",5.349203658,84.5259842519685
"LCD (LED)",5.35148757,23.79763779527559
"LCD (LED)",5.355253595,64.4996062992126
"LCD (LED)",5.356171503,19.020866141732284
"LCD (LED)",5.359361253,64.52637795275591
"LCD (LED)",5.363006088,99.52125984251968
"LCD (LED)",5.363765318,74.54055118110236
"LCD (LED)",5.36438767,18.509055118110236
"LCD (LED)",5.364749558,39.5007874015748
"LCD (LED)",5.369394371,39.50905511811023
"LCD (LED)",5.370326753,42.5
"LCD (LED)",5.376412886,84.56023622047243
"LCD (LED)",5.376740651,74.63740157480315
"LCD (LED)",5.380181735,49.4988188976378
"LCD (LED)",5.385155519,42.53858267716535
"LCD (LED)",5.385681673,57.49566929133858
"LCD (LED)",5.388004754,74.54330708661418
"LCD (LED)",5.388085541,74.54251968503937
"LCD (LED)",5.388586341,97.51614173228346
"LCD (LED)",5.392921074,74.51771653543307
"LCD (LED)",5.395014904,82.51377952755905
"LCD (LED)",5.39517671,84.56023622047243
"LCD (LED)",5.397136331,64.4996062992126
"LCD (LED)",5.399112735,23.54724409448819
"LCD (LED)",5.399950059,23.55275590551181
"LCD (LED)",5.400291661,23.553937007874016
"LCD (LED)",5.401243989,64.52637795275591
"LCD (LED)",5.40239287,64.51889763779526
"LCD (LED)",5.406335966,21.450787401574804
"LCD (LED)",5.406821405,54.63897637795275
"LCD (LED)",5.407668463,64.4996062992126
"LCD (LED)",5.40812573,85.60039370078741
"LCD (LED)",5.409034621,31.517322834645668
"LCD (LED)",5.409893959,23.807086614173226
"LCD (LED)",5.416260702,39.5007874015748
"LCD (LED)",5.422817343,97.51850393700788
"LCD (LED)",5.431163312,54.61062992125985
"LCD (LED)",5.432820969,49.50433070866141
"LCD (LED)",5.435640926,54.63897637795275
"LCD (LED)",5.43892599,85.60039370078741
"LCD (LED)",5.443521851,64.52637795275591
"LCD (LED)",5.443567847,64.5259842519685
"LCD (LED)",5.445642872,54.61062992125985
"LCD (LED)",5.451486016,54.65275590551182
"LCD (LED)",5.452336392,74.54251968503937
"LCD (LED)",5.464657484,84.56023622047243
"LCD (LED)",5.475494068,64.52637795275591
"LCD (LED)",5.481664967,74.51771653543307
"LCD (LED)",5.482906013,74.52992125984252
"LCD (LED)",5.484217149,49.5003937007874
"LCD (LED)",5.484354379,31.517322834645668
"LCD (LED)",5.494129989,31.54763779527559
"LCD (LED)",5.50105558,74.54330708661418
"LCD (LED)",5.501542888,49.4988188976378
"LCD (LED)",5.501756976,49.5003937007874
"LCD (LED)",5.50265028,42.46574803149606
"LCD (LED)",5.503015094,84.56023622047243
"LCD (LED)",5.503990933,81.56811023622046
"LCD (LED)",5.506248726,74.51732283464567
"LCD (LED)",5.506827258,42.5
"LCD (LED)",5.507417031,74.52992125984252
"LCD (LED)",5.507696028,64.52637795275591
"LCD (LED)",5.507742024,64.5259842519685
"LCD (LED)",5.508511152,54.63897637795275
"LCD (LED)",5.509077111,69.5035433070866
"LCD (LED)",5.509240825,74.54330708661418
"LCD (LED)",5.509321612,74.54251968503937
"LCD (LED)",5.5106839,42.514566929133856
"LCD (LED)",5.510696888,42.51417322834646
"LCD (LED)",5.511654351,23.53307086614173
"LCD (LED)",5.514373983,64.4996062992126
"LCD (LED)",5.515246012,99.52125984251968
"LCD (LED)",5.515617253,74.52992125984252
"LCD (LED)",5.515874271,84.56023622047243
"LCD (LED)",5.518481641,64.52637795275591
"LCD (LED)",5.518750858,54.61062992125985
"LCD (LED)",5.519365722,49.5003937007874
"LCD (LED)",5.519630522,64.51889763779526
"LCD (LED)",5.519913101,57.50708661417323
"LCD (LED)",5.521179398,54.61850393700787
"LCD (LED)",5.523228472,54.63897637795275
"LCD (LED)",5.529345929,99.52125984251968
"LCD (LED)",5.532724332,31.548425196850392
"LCD (LED)",5.533270548,57.50708661417323
"LCD (LED)",5.537230124,27.00748031496063
"LCD (LED)",5.537859062,49.50433070866141
"LCD (LED)",5.537994285,54.63897637795275
"LCD (LED)",5.542132129,74.54330708661418
"LCD (LED)",5.548331296,54.61062992125985
"LCD (LED)",5.54856902,74.52992125984252
"LCD (LED)",5.55099511,64.52637795275591
"LCD (LED)",5.552808911,54.63897637795275
"LCD (LED)",5.555077154,42.50236220472441
"LCD (LED)",5.555846835,31.48307086614173
"LCD (LED)",5.555877067,97.48188976377953
"LCD (LED)",5.560961716,31.517322834645668
"LCD (LED)",5.561680559,31.511417322834646
"LCD (LED)",5.562157521,31.512992125984255
"LCD (LED)",5.562529543,54.537795275590554
"LCD (LED)",5.566795995,49.463779527559055
"LCD (LED)",5.567040792,74.54251968503937
"LCD (LED)",5.567683173,84.56023622047243
"LCD (LED)",5.568694892,64.4996062992126
"LCD (LED)",5.57005491,31.536614173228344
"LCD (LED)",5.572201786,74.51771653543307
"LCD (LED)",5.572396856,49.4988188976378
"LCD (LED)",5.572538475,39.50275590551181
"LCD (LED)",5.574444892,39.5007874015748
"LCD (LED)",5.575266625,74.54330708661418
"LCD (LED)",5.580729529,84.56023622047243
"LCD (LED)",5.583285572,23.806692913385827
"LCD (LED)",5.584895075,64.51889763779526
"LCD (LED)",5.590102405,74.52992125984252
"LCD (LED)",5.592095134,49.53228346456693
"LCD (LED)",5.592233467,69.51299212598424
"LCD (LED)",5.597548917,54.63897637795275
"LCD (LED)",5.598455474,74.52992125984252
"LCD (LED)",5.598914446,54.65275590551182
"LCD (LED)",5.599762133,31.517322834645668
"LCD (LED)",5.600491791,31.511417322834646
"LCD (LED)",5.601360409,39.5007874015748
"LCD (LED)",5.603224361,41.50196850393701
"LCD (LED)",5.616738393,64.52637795275591
"LCD (LED)",5.624387594,49.49803149606299
"LCD (LED)",5.627625675,54.63897637795275
"LCD (LED)",5.62778999,64.52637795275591
"LCD (LED)",5.632024321,74.52992125984252
"LCD (LED)",5.634430437,54.50354330708661
